instance,J,T,C,solver,time_limit(msec),status,objective,schedule
instances/MTSP/Laporte/Tabela6/L14-2.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,73,"[9, 15, 2, 13, 1, 8, 11, 4, 18, 5, 20, 3, 17, 19, 14, 6, 12, 7, 16, 10]"
instances/MTSP/Laporte/Tabela6/L14-3.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,63,"[12, 5, 9, 19, 11, 2, 14, 4, 13, 16, 6, 7, 20, 18, 3, 17, 10, 1, 15, 8]"
instances/MTSP/Laporte/Tabela6/L14-4.txt,20,25,15,org.minizinc.mip.cplex,300000,satisfied,54,"[20, 9, 17, 10, 18, 13, 16, 6, 19, 1, 11, 4, 14, 2, 8, 3, 15, 5, 7, 12]"
instances/MTSP/Laporte/Tabela6/L14-5.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,53,"[3, 6, 5, 18, 20, 17, 19, 14, 16, 8, 1, 7, 9, 2, 12, 13, 15, 10, 4, 11]"
instances/MTSP/Laporte/Tabela6/L14-6.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,62,"[2, 14, 8, 20, 4, 3, 11, 6, 17, 18, 16, 19, 1, 7, 13, 5, 15, 12, 10, 9]"
instances/MTSP/Laporte/Tabela6/L14-7.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,58,"[10, 15, 2, 12, 16, 3, 9, 8, 4, 6, 1, 13, 18, 5, 19, 14, 17, 20, 11, 7]"
instances/MTSP/Laporte/Tabela6/L14-8.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,75,"[7, 20, 3, 17, 15, 19, 6, 4, 13, 8, 1, 9, 5, 10, 2, 16, 12, 18, 14, 11]"
instances/MTSP/Laporte/Tabela6/L14-9.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,63,"[11, 7, 20, 14, 19, 13, 8, 15, 2, 5, 4, 3, 6, 12, 16, 17, 9, 10, 1, 18]"
instances/MTSP/Laporte/Tabela6/L15-1.txt,20,25,20,org.minizinc.mip.cplex,300000,optimal,5,"[4, 13, 16, 20, 15, 14, 8, 10, 3, 9, 7, 19, 11, 12, 5, 6, 2, 1, 17, 18]"
instances/MTSP/Laporte/Tabela6/L15-10.txt,20,25,20,org.minizinc.mip.cplex,300000,optimal,5,"[2, 18, 15, 14, 19, 6, 3, 13, 17, 7, 10, 4, 8, 5, 9, 12, 11, 1, 16, 20]"
instances/MTSP/Laporte/Tabela6/L15-2.txt,20,25,20,org.minizinc.mip.cplex,300000,optimal,5,"[19, 16, 3, 7, 18, 11, 8, 4, 12, 14, 9, 6, 1, 20, 10, 15, 2, 17, 13, 5]"
instances/MTSP/Laporte/Tabela6/L15-3.txt,20,25,20,org.minizinc.mip.cplex,180000,optimal,5,"[12, 5, 8, 13, 3, 2, 9, 6, 11, 15, 4, 10, 20, 1, 19, 7, 17, 18, 16, 14]"
instances/MTSP/Laporte/Tabela6/L15-4.txt,20,25,20,org.minizinc.mip.cplex,300000,optimal,5,"[2, 11, 5, 20, 17, 16, 12, 14, 1, 18, 9, 7, 6, 4, 15, 3, 10, 8, 13, 19]"
instances/MTSP/Laporte/Tabela6/L15-5.txt,20,25,20,org.minizinc.mip.cplex,300000,optimal,5,"[9, 1, 7, 3, 20, 5, 2, 13, 18, 17, 15, 16, 12, 4, 14, 10, 8, 11, 19, 6]"
instances/MTSP/Laporte/Tabela6/L15-6.txt,20,25,20,org.minizinc.mip.cplex,180000,optimal,5,"[11, 1, 20, 4, 16, 10, 8, 13, 2, 6, 18, 17, 19, 7, 3, 9, 12, 5, 15, 14]"
instances/MTSP/Laporte/Tabela6/L15-7.txt,20,25,20,org.minizinc.mip.cplex,300000,optimal,5,"[15, 8, 17, 11, 3, 20, 7, 19, 18, 6, 10, 2, 13, 5, 14, 16, 4, 1, 9, 12]"
instances/MTSP/Laporte/Tabela6/L15-8.txt,20,25,20,org.minizinc.mip.cplex,180000,optimal,5,"[4, 9, 11, 16, 2, 19, 13, 12, 20, 8, 10, 17, 15, 3, 6, 5, 1, 18, 14, 7]"
instances/MTSP/Laporte/Tabela6/L15-9.txt,20,25,20,org.minizinc.mip.cplex,300000,optimal,5,"[20, 17, 6, 3, 10, 9, 15, 8, 16, 2, 13, 12, 11, 5, 18, 1, 14, 19, 4, 7]"
instances/MTSP/Laporte/Tabela6/L16-1.txt,20,25,20,org.minizinc.mip.cplex,300000,optimal,5,"[7, 9, 12, 6, 17, 14, 4, 1, 13, 18, 8, 3, 19, 15, 11, 5, 10, 16, 20, 2]"
instances/MTSP/Laporte/Tabela6/L16-10.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,6,"[5, 1, 4, 17, 11, 13, 6, 18, 19, 2, 16, 9, 20, 3, 7, 15, 12, 8, 10, 14]"
instances/MTSP/Laporte/Tabela6/L16-2.txt,20,25,20,org.minizinc.mip.cplex,180000,optimal,5,"[5, 4, 17, 14, 3, 2, 10, 13, 6, 19, 12, 15, 1, 7, 16, 8, 18, 11, 20, 9]"
