instance,J,T,C,solver,time_limit(msec),status,objective,schedule
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n007.txt,30,40,20,yuck,180000,satisfied,82,"[29, 6, 7, 28, 15, 22, 12, 20, 18, 3, 11, 16, 26, 1, 23, 9, 24, 25, 2, 27, 4, 10, 13, 5, 17, 30, 19, 8, 14, 21]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n007.txt,30,40,20,org.minizinc.mip.cplex,180000,satisfied,221,"[3, 28, 21, 27, 30, 25, 18, 24, 16, 2, 4, 17, 19, 12, 5, 9, 22, 29, 23, 26, 11, 14, 7, 20, 8, 15, 1, 13, 6, 10]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n008.txt,30,40,20,yuck,180000,satisfied,87,"[1, 14, 22, 27, 17, 11, 19, 10, 23, 16, 12, 9, 21, 13, 4, 30, 2, 29, 15, 26, 3, 7, 5, 18, 25, 24, 6, 8, 28, 20]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n008.txt,30,40,20,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n009.txt,30,40,20,yuck,180000,satisfied,76,"[4, 17, 10, 28, 5, 7, 16, 1, 22, 23, 3, 6, 9, 21, 11, 19, 30, 2, 13, 26, 12, 27, 8, 14, 15, 25, 24, 29, 18, 20]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n009.txt,30,40,20,org.minizinc.mip.cplex,180000,satisfied,185,"[23, 24, 1, 19, 14, 10, 13, 5, 6, 20, 26, 11, 29, 17, 27, 28, 25, 8, 4, 22, 30, 2, 18, 15, 21, 9, 12, 7, 3, 16]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n010.txt,30,40,20,yuck,180000,satisfied,79,"[19, 13, 12, 11, 4, 8, 30, 3, 20, 26, 22, 9, 1, 21, 23, 14, 16, 28, 7, 2, 10, 18, 27, 15, 24, 17, 29, 25, 5, 6]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n010.txt,30,40,20,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n001.txt,40,60,25,yuck,180000,satisfied,206,"[15, 21, 23, 1, 12, 4, 17, 28, 3, 10, 9, 33, 30, 37, 7, 40, 13, 19, 38, 18, 27, 16, 11, 26, 20, 32, 39, 34, 36, 2, 6, 22, 31, 25, 14, 29, 5, 8, 24, 35]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s4n001.txt,40,60,25,org.minizinc.mip.cplex,180000,unknown,,"nil"
